2017-07-18,23280.000,23365.000,22850.000,22980.000
2017-07-19,22930.000,23060.000,22780.000,23030.000
2017-07-20,22890.000,22980.000,22625.000,22820.000
2017-07-21,22820.000,22905.000,22565.000,22840.000
2017-07-24,22935.000,23150.000,22700.000,22955.000
2017-07-25,22950.000,23310.000,22920.000,23250.000
2017-07-26,23300.000,23650.000,23225.000,23265.000
2017-07-27,23180.000,23385.000,23180.000,23335.000
2017-07-28,23285.000,23445.000,22935.000,23075.000
2017-07-31,23040.000,23400.000,22970.000,23360.000
2017-08-01,23290.000,23345.000,22950.000,22955.000
2017-08-02,23020.000,23195.000,22855.000,23055.000
2017-08-03,23025.000,23650.000,23005.000,23390.000
2017-08-04,23425.000,23715.000,23230.000,23570.000
2017-08-07,23420.000,23675.000,23210.000,23450.000
2017-08-08,23550.000,24110.000,23470.000,23845.000
2017-08-09,23825.000,24820.000,23815.000,24730.000
2017-08-10,24650.000,24780.000,24260.000,24280.000
2017-08-11,24280.000,24455.000,23890.000,23955.000
2017-08-14,24095.000,24215.000,23880.000,24065.000
2017-08-15,24095.000,24440.000,23980.000,24260.000
2017-08-16,24310.000,24800.000,24195.000,24745.000
2017-08-17,25000.000,25975.000,24960.000,25975.000
2017-08-18,25900.000,26330.000,25660.000,26150.000
2017-08-21,26265.000,26750.000,25830.000,26400.000
2017-08-22,26335.000,26480.000,26005.000,26310.000
2017-08-23,26355.000,26375.000,25640.000,25965.000
2017-08-24,25860.000,26295.000,25805.000,25930.000
2017-08-25,25925.000,26330.000,25820.000,26200.000
2017-08-28,26170.000,26270.000,25355.000,25830.000
2017-08-29,25790.000,25980.000,25450.000,25680.000
2017-08-30,25785.000,25980.000,25390.000,25900.000
2017-08-31,25750.000,25790.000,25520.000,25640.000
2017-09-01,25800.000,26140.000,25705.000,26015.000
2017-09-04,25955.000,26430.000,25860.000,26085.000
2017-09-05,26040.000,26220.000,25945.000,26070.000
2017-09-06,26010.000,26090.000,24820.000,25045.000
2017-09-07,25100.000,25310.000,24795.000,24860.000
2017-09-08,25030.000,25195.000,24385.000,24575.000
2017-09-11,24590.000,24985.000,24210.000,24905.000
2017-09-12,24930.000,25215.000,24740.000,25150.000
2017-09-13,24970.000,25145.000,24690.000,24825.000
2017-09-14,24760.000,24905.000,24505.000,24645.000
2017-09-15,24675.000,25080.000,24540.000,24620.000
2017-09-18,24720.000,25300.000,24290.000,25165.000
2017-09-19,25260.000,25665.000,25075.000,25425.000
2017-09-20,25415.000,25760.000,25120.000,25620.000
2017-09-21,25760.000,25820.000,25050.000,25205.000
2017-09-22,25180.000,25550.000,24445.000,24675.000
2017-09-25,25025.000,25350.000,24385.000,25175.000
2017-09-26,25235.000,25735.000,25120.000,25610.000
2017-09-27,25485.000,25980.000,25380.000,25890.000
2017-09-28,25840.000,25910.000,25340.000,25680.000
2017-09-29,25790.000,26145.000,25505.000,26070.000
2017-10-09,27140.000,27350.000,26920.000,27200.000
2017-10-10,26720.000,26790.000,26120.000,26240.000
2017-10-11,25970.000,26390.000,25825.000,26135.000
2017-10-12,26045.000,26180.000,25585.000,26070.000
2017-10-13,26120.000,26490.000,25980.000,26275.000
2017-10-16,26280.000,26420.000,25710.000,26285.000
2017-10-17,26250.000,26385.000,25420.000,25560.000
2017-10-18,25340.000,25445.000,24830.000,25295.000
2017-10-19,25435.000,25650.000,25190.000,25195.000
2017-10-20,25205.000,25675.000,25090.000,25505.000
2017-10-23,25495.000,25580.000,25050.000,25430.000
2017-10-24,25460.000,25875.000,25400.000,25745.000
2017-10-25,25845.000,25870.000,25500.000,25615.000
2017-10-26,25785.000,26150.000,25660.000,26005.000
2017-10-27,26095.000,26095.000,25500.000,25570.000
2017-10-30,25410.000,25860.000,25380.000,25825.000
2017-10-31,25835.000,26200.000,25705.000,26135.000
2017-11-01,26135.000,26825.000,25980.000,26155.000
2017-11-02,26055.000,26125.000,25785.000,25845.000
2017-11-03,25805.000,26120.000,25710.000,25935.000
2017-11-06,25835.000,26055.000,25655.000,25995.000
2017-11-07,26045.000,26110.000,25625.000,25705.000
2017-11-08,25665.000,25740.000,25285.000,25385.000
2017-11-09,25495.000,25620.000,25230.000,25495.000
2017-11-10,25450.000,25710.000,25380.000,25605.000
2017-11-13,25790.000,25920.000,25665.000,25820.000
2017-11-14,25700.000,25950.000,25640.000,25760.000
2017-11-15,25630.000,25780.000,24900.000,25010.000
2017-11-16,25100.000,25180.000,24880.000,25025.000
2017-11-17,25180.000,25245.000,24750.000,25115.000
2017-11-20,25140.000,25440.000,25045.000,25165.000
2017-11-21,25200.000,25350.000,24830.000,25160.000
2017-11-22,25275.000,25845.000,25195.000,25680.000
2017-11-23,25680.000,25755.000,25530.000,25550.000
2017-11-24,25625.000,25685.000,25410.000,25585.000
2017-11-27,25610.000,25620.000,24985.000,25020.000
2017-11-28,25055.000,25150.000,24720.000,24870.000
2017-11-29,24905.000,25035.000,24670.000,24810.000
2017-11-30,24690.000,24985.000,24585.000,24960.000
2017-12-01,25075.000,25260.000,24855.000,25185.000
2017-12-04,25315.000,25985.000,25280.000,25555.000
2017-12-05,25505.000,25520.000,25080.000,25100.000
2017-12-06,25040.000,25120.000,24345.000,24505.000
2017-12-07,24595.000,24845.000,24340.000,24495.000
2017-12-08,24550.000,24760.000,24210.000,24705.000
2017-12-11,24590.000,24980.000,24530.000,24640.000
2017-12-12,24695.000,25220.000,24580.000,24965.000
2017-12-13,25210.000,25250.000,24950.000,25190.000
2017-12-14,25215.000,25385.000,25010.000,25105.000
2017-12-15,25185.000,25390.000,25135.000,25355.000
2017-12-18,25305.000,25680.000,25255.000,25615.000
2017-12-19,25565.000,25590.000,25230.000,25285.000
2017-12-20,25305.000,25620.000,25270.000,25525.000
2017-12-21,25585.000,25745.000,25340.000,25460.000
2017-12-22,25520.000,25610.000,25360.000,25565.000
2017-12-25,25510.000,25945.000,25280.000,25300.000
2017-12-26,25290.000,25565.000,25255.000,25525.000
2017-12-27,25520.000,25615.000,25335.000,25375.000
2017-12-28,25505.000,25810.000,25405.000,25710.000
2017-12-29,25660.000,25765.000,25550.000,25725.000
2018-01-02,25820.000,26115.000,25710.000,25850.000
2018-01-03,25980.000,26000.000,25745.000,25775.000
2018-01-04,25810.000,25990.000,25670.000,25990.000
2018-01-05,26045.000,26155.000,25880.000,26105.000
2018-01-08,26070.000,26110.000,25875.000,26060.000
2018-01-09,26010.000,26430.000,25995.000,26350.000
2018-01-10,26260.000,26305.000,26015.000,26040.000
2018-01-11,26220.000,26320.000,26065.000,26255.000
2018-01-12,26330.000,26385.000,26090.000,26375.000
2018-01-15,26300.000,26480.000,26215.000,26360.000
2018-01-16,26345.000,26395.000,25945.000,26065.000
2018-01-17,26000.000,26155.000,25940.000,26055.000
2018-01-18,26090.000,26130.000,25925.000,25995.000
2018-01-19,26045.000,26135.000,25880.000,26100.000
2018-01-22,26200.000,26250.000,26050.000,26210.000
2018-01-23,26185.000,26245.000,26040.000,26215.000
2018-01-24,26135.000,26215.000,25820.000,25875.000
2018-01-25,25990.000,26415.000,25940.000,26290.000
2018-01-26,26250.000,26310.000,26115.000,26185.000
2018-01-29,26315.000,27235.000,26200.000,27055.000
